data,IPCA,mediadosnucleos,EX3servicos,administrados,servicos,industriais,alimentacaonodomicilio
2001-06-01,8.53976358849448,6.049822793179246,6.475756418430038,8.1682763960561,7.131393204387052,2.4247980365013717,14.258362384738234
2001-07-01,10.31021381342832,7.466414037378217,7.697591927732944,21.089407649984707,7.891841836287483,4.599707538633638,15.210903175189074
2001-08-01,10.942141958671499,8.203928699715558,6.767261935208808,23.329691395515866,8.251848379181112,6.554615975789972,16.26774929790311
2001-09-01,10.179955722938061,7.712864524788205,6.8225623579734105,21.32960929484382,8.122558158518785,6.232706127440622,12.183409060363331
2001-10-01,9.098771622670725,7.048748186586832,5.529635553634634,14.560298136522448,6.582411502864446,6.581546841400865,8.090332732372502
2001-11-01,8.214588762081206,6.970043041692696,5.677566462702941,11.753851173000967,5.647895164804979,7.043992635818341,9.495059686930091
2001-12-01,7.327953043571995,7.501328047189614,5.036594297048481,8.381348898164859,4.689026690315728,10.866706441076985,9.391109675479356
2002-01-01,5.597801330247918,7.040804994543388,4.2723755438871365,3.6128371256483973,3.2266219640917626,10.174349749638694,9.402833736066057
2002-02-01,4.2766334629360045,6.441230810178359,3.8200515920393343,0.628044745054595,4.1316667509548495,8.750023783559755,3.8708273192243894
2002-03-01,5.3921834709330625,5.7783324607467845,4.066139966391802,4.672146393964709,4.548337257528701,5.5259581951096095,4.550019840675574
2002-04-01,6.9716749135954075,6.039786619686455,4.90763156228158,12.971226335111183,6.091662826318412,5.362833011562927,4.328543841867898
2002-05-01,7.604026540100065,6.05948879428899,5.2339088142246055,16.631345515390734,6.047372614071492,5.471007570682147,2.5304881784197164
2002-06-01,7.77888345001611,5.720776146095815,3.1674712400790526,16.418058496807774,5.434566727890797,5.574671842718914,1.940781728934951
